1.531753133663751498e+01
3.787848377286914037e+00
3.543547348557419152e+00
5.586905269710289862e-02
4.240338459185317710e+00
5.142697396478964400e+00
2.436431565831762924e+01
4.964823205833975095e+01
4.807444531474398985e+01
6.063387691438326499e+01
1.170804587847075418e+01
7.605638051459692406e+01
8.200087612735034170e+00
1.151247082552183798e+01
7.519040014981983155e+00
6.710263050772626414e+00
2.388534289246042874e+01
2.046011646720350541e+01
1.795137544847437994e+01
2.861227361138691805e+00
5.217887730078813568e+00
9.319359031328097842e+00
2.383642132963718296e+01
2.497741571515087600e+01
2.896381897239179892e+01
3.499694248026742827e+01
2.587071367052366710e+01
9.438885458979312304e+00
8.653879155634363940e+00
7.754410758888551136e+00
2.256278884332453938e+00
8.470048745927396538e+00
1.159903506961530795e+01
2.248323669631334809e+01
2.055053858687923807e+01
1.011597677906798225e+02
8.927894528612235758e-01
1.267608542424432549e+01
2.326870544602934388e+01
1.762090535573429051e+01
2.055407781539694412e+01
4.348045795201030295e+00
3.793860164376098520e+00
